CustomerID,MesReferencia,LoginsMensais,TicketsSuporte,NPS
C02538,2024-05-01,29,0,2
C02538,2024-02-01,18,1,2
C02538,2024-06-01,20,1,3
C02538,2024-01-01,17,1,4
C02538,2024-03-01,22,1,8
C02538,2024-08-01,16,3,6
C02538,2024-09-01,13,2,8
C02539,2024-09-01,15,0,7
C02539,2024-06-01,21,1,8
C02539,2024-08-01,21,1,6
C02539,2024-05-01,19,1,10
C02539,2024-03-01,29,1,6
C02539,2024-04-01,26,0,6
C02540,2024-02-01,20,2,10
C02540,2024-04-01,19,0,7
C02540,2024-12-01,15,0,7
C02540,2024-01-01,22,0,8
C02540,2024-10-01,24,3,8
C02540,2024-08-01,19,4,10
C02541,2024-05-01,19,1,8
C02541,2024-09-01,27,1,7
C02541,2024-02-01,22,0,6
C02541,2024-07-01,29,1,7
C02541,2024-01-01,20,0,7
C02541,2024-12-01,16,3,5
C02541,2024-08-01,25,2,4
C02541,2024-06-01,18,1,1
C02541,2024-10-01,18,0,6
C02542,2024-07-01,20,1,5
C02542,2024-10-01,24,1,4
C02542,2024-05-01,17,0,8
C02542,2024-04-01,19,0,8
C02542,2024-06-01,15,1,4
C02542,2024-02-01,16,3,6
C02542,2024-09-01,20,1,8
C02542,2024-11-01,16,3,9
C02542,2024-03-01,19,1,6
C02542,2024-12-01,13,1,5
C02542,2024-01-01,18,0,5
C02542,2024-08-01,18,0,6
C02543,2024-06-01,28,1,7
C02543,2024-09-01,16,2,7
C02543,2024-10-01,24,2,5
C02543,2024-02-01,28,0,6
C02543,2024-05-01,20,3,5
C02543,2024-01-01,16,1,10
C02543,2024-12-01,29,1,3
C02543,2024-08-01,23,0,5
C02543,2024-07-01,18,0,7
C02544,2024-03-01,16,0,5
C02544,2024-12-01,20,3,7
C02544,2024-08-01,23,1,7
C02544,2024-06-01,22,2,7
C02544,2024-02-01,14,0,7
C02544,2024-09-01,23,0,5
C02544,2024-10-01,18,1,8
C02544,2024-07-01,33,1,8
C02544,2024-11-01,14,1,5
C02544,2024-04-01,24,2,8
C02545,2024-09-01,16,1,6
C02545,2024-08-01,24,0,10
C02545,2024-01-01,26,0,3
C02545,2024-05-01,18,0,5
C02545,2024-12-01,24,1,9
C02545,2024-06-01,15,0,7
C02545,2024-04-01,19,1,3
C02545,2024-10-01,19,0,5
C02545,2024-11-01,18,2,7
C02545,2024-03-01,24,1,5
C02545,2024-07-01,21,2,5
C02545,2024-02-01,20,2,9
C02546,2024-04-01,22,0,7
C02546,2024-12-01,21,1,8
C02546,2024-11-01,17,1,3
C02546,2024-05-01,14,3,5
C02546,2024-02-01,22,2,6
C02546,2024-01-01,29,0,10
C02546,2024-09-01,22,1,7
C02546,2024-03-01,18,2,7
C02546,2024-07-01,17,0,8
C02546,2024-06-01,22,2,10
C02546,2024-10-01,17,3,8
C02546,2024-08-01,17,1,8
C02547,2024-06-01,21,0,4
C02547,2024-03-01,20,1,5
C02547,2024-10-01,20,0,4
C02547,2024-01-01,23,0,4
C02547,2024-07-01,10,0,3
C02547,2024-12-01,21,2,9
C02547,2024-04-01,10,1,5
C02547,2024-02-01,24,3,4
C02547,2024-09-01,15,0,6
C02548,2024-06-01,35,2,9
C02548,2024-01-01,21,0,5
C02548,2024-10-01,18,2,8
C02548,2024-04-01,15,3,9
C02548,2024-09-01,28,0,7
C02548,2024-02-01,26,2,10
C02548,2024-08-01,22,0,4
C02548,2024-07-01,16,0,6
C02549,2024-04-01,27,0,8
C02549,2024-03-01,27,4,6
C02549,2024-12-01,13,1,7
C02549,2024-07-01,27,1,5
C02549,2024-08-01,20,1,5
C02549,2024-02-01,17,0,8
C02549,2024-09-01,19,0,6
C02549,2024-06-01,19,3,3
C02549,2024-05-01,19,0,7
C02549,2024-10-01,25,2,9
C02549,2024-11-01,16,1,7
C02550,2024-03-01,23,0,3
C02550,2024-10-01,18,0,4
C02550,2024-09-01,23,0,7
C02550,2024-01-01,13,0,9
C02550,2024-06-01,19,2,3
C02550,2024-12-01,23,2,4
C02550,2024-05-01,16,1,7
C02550,2024-07-01,33,1,6
C02550,2024-04-01,21,0,3
C02550,2024-08-01,13,2,2
C02551,2024-11-01,26,0,5
C02551,2024-10-01,24,0,5
C02551,2024-04-01,15,0,5
C02551,2024-06-01,24,1,8
C02551,2024-07-01,16,1,8
C02551,2024-01-01,24,0,6
C02551,2024-03-01,27,0,8
C02551,2024-12-01,20,1,10
C02551,2024-09-01,8,1,5
C02551,2024-02-01,13,3,5
C02551,2024-08-01,19,0,5
C02552,2024-11-01,19,3,5
C02552,2024-12-01,16,2,5
C02552,2024-04-01,24,1,9
C02552,2024-05-01,19,0,4
C02552,2024-10-01,28,3,6
C02552,2024-08-01,22,1,10
C02552,2024-07-01,15,1,4
C02553,2024-06-01,19,3,8
C02553,2024-04-01,24,0,4
C02553,2024-01-01,19,1,3
C02553,2024-09-01,19,0,6
C02553,2024-05-01,14,2,6
C02553,2024-10-01,18,2,5
C02553,2024-07-01,24,0,7
C02554,2024-12-01,22,0,9
C02554,2024-08-01,31,2,2
C02554,2024-10-01,23,2,8
C02554,2024-11-01,14,1,6
C02554,2024-03-01,23,2,6
C02554,2024-09-01,18,1,5
C02554,2024-04-01,20,1,5
C02554,2024-01-01,13,2,7
C02554,2024-02-01,17,0,6
C02554,2024-05-01,20,0,9
C02554,2024-07-01,22,2,4
C02554,2024-06-01,13,0,10
C02555,2024-09-01,12,0,5
C02555,2024-03-01,19,1,8
C02555,2024-08-01,15,3,6
C02555,2024-02-01,20,0,4
C02555,2024-05-01,22,0,7
C02555,2024-12-01,20,3,5
C02555,2024-06-01,19,0,10
C02555,2024-01-01,20,0,8
C02555,2024-11-01,27,0,9
C02556,2024-02-01,15,2,5
C02556,2024-12-01,24,0,4
C02556,2024-08-01,15,2,9
C02556,2024-03-01,26,0,5
C02556,2024-11-01,18,0,7
C02556,2024-09-01,18,0,7
C02556,2024-05-01,23,2,8
C02556,2024-10-01,25,0,10
C02556,2024-01-01,17,3,6
C02557,2024-06-01,14,1,5
C02557,2024-03-01,19,3,8
C02557,2024-02-01,19,2,5
C02557,2024-01-01,22,1,5
C02557,2024-12-01,21,1,8
C02557,2024-05-01,20,0,8
C02557,2024-09-01,17,0,8
C02557,2024-08-01,21,1,9
C02557,2024-10-01,16,1,8
C02558,2024-04-01,19,0,9
C02558,2024-03-01,16,1,6
C02558,2024-06-01,21,0,4
C02558,2024-09-01,22,1,8
C02558,2024-08-01,20,1,7
C02558,2024-10-01,29,1,9
C02558,2024-07-01,25,0,4
C02559,2024-11-01,21,0,10
C02559,2024-07-01,10,2,3
C02559,2024-02-01,22,1,7
C02559,2024-03-01,19,1,6
C02559,2024-06-01,27,1,5
C02559,2024-08-01,22,1,3
C02559,2024-05-01,21,0,7
C02560,2024-10-01,21,1,8
C02560,2024-09-01,30,1,4
C02560,2024-05-01,24,1,7
C02560,2024-07-01,16,1,8
C02560,2024-02-01,12,3,8
C02560,2024-08-01,23,1,5
C02560,2024-03-01,17,2,8
C02560,2024-12-01,14,3,6
C02560,2024-04-01,23,2,8
C02561,2024-04-01,16,4,6
C02561,2024-02-01,19,0,7
C02561,2024-05-01,14,0,3
C02561,2024-08-01,18,2,8
C02561,2024-12-01,16,1,6
C02561,2024-01-01,13,2,8
C02561,2024-07-01,19,1,3
C02561,2024-09-01,21,0,6
C02561,2024-06-01,22,2,5
C02561,2024-11-01,21,1,7
C02562,2024-12-01,24,2,10
C02562,2024-01-01,22,2,5
C02562,2024-11-01,18,3,3
C02562,2024-07-01,20,0,7
C02562,2024-05-01,21,1,5
C02562,2024-08-01,13,1,5
C02562,2024-09-01,19,1,6
C02562,2024-04-01,23,1,4
C02562,2024-03-01,24,1,6
C02562,2024-02-01,20,1,4
C02563,2024-01-01,25,1,7
C02563,2024-10-01,23,1,7
C02563,2024-08-01,16,0,5
C02563,2024-06-01,22,2,3
C02563,2024-03-01,17,1,5
C02563,2024-11-01,25,1,4
C02564,2024-08-01,20,1,6
C02564,2024-10-01,23,0,7
C02564,2024-05-01,16,1,7
C02564,2024-02-01,22,1,7
C02564,2024-09-01,17,0,6
C02564,2024-04-01,17,1,4
C02564,2024-01-01,18,5,4
C02564,2024-03-01,13,0,10
C02564,2024-07-01,18,1,7
C02564,2024-12-01,22,0,10
C02564,2024-06-01,24,2,8
C02564,2024-11-01,20,1,7
C02565,2024-10-01,17,0,8
C02565,2024-02-01,17,1,7
C02565,2024-05-01,21,1,7
C02565,2024-07-01,20,3,6
C02565,2024-11-01,23,0,4
C02565,2024-01-01,25,1,4
C02565,2024-06-01,14,2,8
C02565,2024-03-01,22,0,6
C02565,2024-09-01,33,1,6
C02566,2024-11-01,12,1,6
C02566,2024-08-01,25,1,7
C02566,2024-01-01,12,2,6
C02566,2024-02-01,21,0,8
C02566,2024-04-01,21,1,5
C02566,2024-12-01,21,2,6
C02566,2024-06-01,26,0,7
C02566,2024-03-01,14,1,5
C02566,2024-07-01,13,3,7
C02567,2024-08-01,22,2,7
C02567,2024-10-01,31,0,5
C02567,2024-06-01,25,1,7
C02567,2024-04-01,19,0,8
C02567,2024-12-01,23,1,2
C02567,2024-05-01,29,1,10
C02567,2024-03-01,22,1,5
C02568,2024-05-01,19,1,4
C02568,2024-09-01,20,1,6
C02568,2024-07-01,23,0,4
C02568,2024-11-01,20,0,7
C02568,2024-04-01,15,2,6
C02568,2024-12-01,18,1,8
C02568,2024-06-01,19,2,7
C02568,2024-01-01,21,1,2
C02568,2024-03-01,21,1,6
C02568,2024-08-01,16,2,4
C02569,2024-01-01,14,1,5
C02569,2024-04-01,12,1,6
C02569,2024-11-01,19,3,10
C02569,2024-08-01,16,1,7
C02569,2024-10-01,22,1,4
C02569,2024-12-01,11,1,5
C02569,2024-09-01,17,0,5
C02569,2024-02-01,21,0,8
C02570,2024-01-01,26,3,7
C02570,2024-02-01,22,0,8
C02570,2024-11-01,28,0,9
C02570,2024-06-01,19,1,6
C02570,2024-03-01,25,2,5
C02570,2024-04-01,11,1,4
C02570,2024-09-01,21,1,7
C02570,2024-05-01,19,0,6
C02570,2024-07-01,21,2,6
C02571,2024-08-01,25,1,8
C02571,2024-02-01,26,0,7
C02571,2024-11-01,25,2,6
C02571,2024-01-01,19,0,7
C02571,2024-05-01,24,0,6
C02571,2024-04-01,28,1,4
C02571,2024-03-01,16,0,10
C02571,2024-07-01,19,0,8
C02571,2024-06-01,12,2,7
C02571,2024-12-01,16,2,4
C02571,2024-10-01,23,1,10
C02572,2024-04-01,27,1,5
C02572,2024-06-01,24,1,3
C02572,2024-03-01,16,0,3
C02572,2024-01-01,19,2,5
C02572,2024-12-01,21,2,8
C02572,2024-11-01,16,0,7
C02572,2024-08-01,19,1,7
C02572,2024-02-01,15,1,6
C02572,2024-07-01,15,1,6
C02572,2024-09-01,26,0,8
C02572,2024-10-01,16,0,4
C02573,2024-05-01,16,1,7
C02573,2024-02-01,18,1,4
C02573,2024-03-01,22,0,7
C02573,2024-04-01,18,1,7
C02573,2024-11-01,18,3,10
C02573,2024-10-01,22,3,4
C02574,2024-02-01,17,1,6
C02574,2024-10-01,22,0,6
C02574,2024-07-01,21,3,5
C02574,2024-03-01,21,1,5
C02574,2024-05-01,21,3,7
C02574,2024-06-01,27,2,9
C02574,2024-09-01,19,1,4
C02574,2024-01-01,26,1,7
C02574,2024-08-01,23,1,7
C02574,2024-04-01,25,0,5
C02574,2024-12-01,22,1,7
C02575,2024-02-01,22,1,7
C02575,2024-08-01,18,0,8
C02575,2024-12-01,26,2,6
C02575,2024-03-01,22,0,6
C02575,2024-04-01,26,0,4
C02575,2024-10-01,21,0,6
C02575,2024-06-01,19,1,6
C02575,2024-09-01,22,0,5
C02575,2024-11-01,15,3,9
C02575,2024-05-01,25,0,6
C02576,2024-01-01,21,1,8
C02576,2024-04-01,20,2,7
C02576,2024-08-01,21,1,6
C02576,2024-06-01,19,3,3
C02576,2024-12-01,24,1,6
C02576,2024-03-01,16,1,6
C02576,2024-10-01,21,1,4
C02576,2024-02-01,13,0,4
C02576,2024-09-01,20,2,6
C02576,2024-07-01,20,1,9
C02577,2024-02-01,20,1,10
C02577,2024-09-01,16,0,4
C02577,2024-01-01,18,1,8
C02577,2024-05-01,29,1,8
C02577,2024-04-01,26,2,5
C02577,2024-07-01,20,2,4
C02577,2024-10-01,18,2,6
C02577,2024-12-01,23,1,4
C02578,2024-10-01,24,1,6
C02578,2024-09-01,24,1,9
C02578,2024-01-01,17,0,4
C02578,2024-03-01,17,1,8
C02578,2024-06-01,15,0,7
C02578,2024-11-01,17,1,4
C02578,2024-12-01,20,0,6
C02579,2024-07-01,17,1,5
C02579,2024-06-01,29,2,7
C02579,2024-01-01,18,1,7
C02579,2024-04-01,23,1,6
C02579,2024-03-01,17,1,3
C02579,2024-12-01,18,0,7
C02579,2024-08-01,13,3,7
C02580,2024-06-01,24,1,8
C02580,2024-09-01,19,2,2
C02580,2024-04-01,17,2,7
C02580,2024-03-01,18,1,5
C02580,2024-11-01,18,1,7
C02580,2024-10-01,19,0,7
C02580,2024-12-01,29,4,6
C02580,2024-05-01,18,2,7
C02581,2024-12-01,17,0,6
C02581,2024-10-01,15,1,5
C02581,2024-08-01,20,0,9
C02581,2024-06-01,15,2,7
C02581,2024-04-01,17,1,8
C02581,2024-01-01,20,3,8
C02582,2024-02-01,19,2,7
C02582,2024-12-01,12,0,5
C02582,2024-05-01,23,1,8
C02582,2024-03-01,29,2,6
C02582,2024-04-01,15,0,6
C02582,2024-08-01,27,0,8
C02582,2024-10-01,25,1,5
C02582,2024-01-01,24,0,8
C02582,2024-07-01,28,1,10
C02583,2024-03-01,21,0,10
C02583,2024-11-01,21,1,8
C02583,2024-05-01,21,2,4
C02583,2024-02-01,17,1,10
C02583,2024-09-01,26,1,8
C02583,2024-10-01,18,0,2
C02584,2024-08-01,22,2,5
C02584,2024-09-01,23,2,7
C02584,2024-02-01,21,0,3
C02584,2024-10-01,17,1,6
C02584,2024-06-01,21,0,4
C02584,2024-12-01,25,2,3
C02584,2024-01-01,16,1,4
C02584,2024-03-01,21,2,8
C02584,2024-05-01,20,2,8
C02585,2024-06-01,21,1,8
C02585,2024-05-01,18,2,5
C02585,2024-09-01,24,2,5
C02585,2024-07-01,24,0,8
C02585,2024-02-01,19,0,3
C02585,2024-10-01,18,0,7
C02585,2024-11-01,24,2,5
C02585,2024-08-01,15,2,4
C02585,2024-01-01,18,0,7
C02585,2024-04-01,20,1,5
C02586,2024-02-01,23,1,6
C02586,2024-06-01,21,1,5
C02586,2024-09-01,18,0,5
C02586,2024-07-01,21,0,9
C02586,2024-08-01,25,3,7
C02586,2024-01-01,24,0,7
C02587,2024-11-01,14,1,9
C02587,2024-08-01,24,2,4
C02587,2024-09-01,20,1,6
C02587,2024-07-01,19,2,6
C02587,2024-04-01,22,2,7
C02587,2024-01-01,16,1,7
C02587,2024-12-01,20,0,6
C02587,2024-05-01,14,2,3
C02587,2024-06-01,24,1,6
C02588,2024-08-01,22,2,9
C02588,2024-09-01,20,0,7
C02588,2024-10-01,26,0,7
C02588,2024-03-01,25,1,4
C02588,2024-06-01,16,1,7
C02588,2024-02-01,19,0,6
C02589,2024-04-01,18,2,8
C02589,2024-05-01,23,0,8
C02589,2024-11-01,23,1,6
C02589,2024-01-01,25,1,5
C02589,2024-08-01,22,1,7
C02589,2024-09-01,25,0,8
C02590,2024-12-01,19,2,5
C02590,2024-11-01,17,1,3
C02590,2024-06-01,25,1,3
C02590,2024-01-01,20,1,7
C02590,2024-05-01,22,1,6
C02590,2024-02-01,14,1,9
C02590,2024-09-01,21,1,6
C02590,2024-10-01,24,0,9
C02591,2024-05-01,28,2,9
C02591,2024-08-01,16,0,5
C02591,2024-04-01,19,0,10
C02591,2024-01-01,14,1,5
C02591,2024-11-01,17,3,8
C02591,2024-02-01,23,0,7
C02592,2024-04-01,19,2,4
C02592,2024-12-01,19,1,5
C02592,2024-05-01,21,1,4
C02592,2024-01-01,20,0,10
C02592,2024-07-01,23,1,8
C02592,2024-03-01,25,2,5
C02593,2024-11-01,20,3,9
C02593,2024-08-01,16,0,8
C02593,2024-05-01,19,4,8
C02593,2024-12-01,17,0,6
C02593,2024-01-01,20,0,6
C02593,2024-07-01,19,1,7
C02593,2024-02-01,22,1,9
C02593,2024-09-01,27,2,7
C02593,2024-03-01,18,1,8
C02593,2024-04-01,30,2,8
C02593,2024-10-01,19,0,7
C02594,2024-04-01,30,2,8
C02594,2024-11-01,29,0,5
C02594,2024-09-01,21,0,6
C02594,2024-02-01,18,0,7
C02594,2024-08-01,14,0,4
C02594,2024-06-01,22,1,5
C02594,2024-05-01,20,0,6
C02594,2024-03-01,22,1,6
C02594,2024-10-01,23,2,9
C02594,2024-01-01,24,0,7
C02594,2024-07-01,17,0,5
C02594,2024-12-01,31,1,8
C02595,2024-10-01,20,0,8
C02595,2024-04-01,15,2,6
C02595,2024-02-01,12,0,5
C02595,2024-05-01,23,0,7
C02595,2024-12-01,23,5,8
C02595,2024-03-01,21,1,5
C02595,2024-08-01,22,0,8
C02595,2024-06-01,28,0,3
C02595,2024-01-01,21,1,5
C02596,2024-09-01,18,0,5
C02596,2024-02-01,24,1,5
C02596,2024-06-01,21,1,6
C02596,2024-11-01,24,0,3
C02596,2024-12-01,30,0,4
C02596,2024-08-01,13,2,9
C02596,2024-07-01,25,1,6
C02596,2024-05-01,20,1,2
C02596,2024-03-01,21,1,8
C02596,2024-01-01,20,1,8
C02596,2024-10-01,14,1,7
C02597,2024-01-01,35,1,7
C02597,2024-07-01,18,1,3
C02597,2024-10-01,24,1,7
C02597,2024-03-01,23,1,5
C02597,2024-09-01,18,1,5
C02597,2024-12-01,18,2,9
C02598,2024-06-01,21,0,6
C02598,2024-02-01,21,1,6
C02598,2024-09-01,17,1,7
C02598,2024-12-01,18,2,8
C02598,2024-07-01,21,0,6
C02598,2024-11-01,19,2,3
C02598,2024-05-01,19,0,7
C02598,2024-08-01,18,1,5
C02598,2024-01-01,21,2,9
C02599,2024-05-01,15,0,7
C02599,2024-02-01,20,2,5
C02599,2024-03-01,15,1,7
C02599,2024-04-01,23,2,9
C02599,2024-10-01,20,0,4
C02599,2024-11-01,21,2,7
C02599,2024-12-01,16,2,5
C02599,2024-01-01,16,1,5
C02599,2024-06-01,19,0,6
C02599,2024-07-01,16,2,5
C02599,2024-08-01,30,2,3
C02599,2024-09-01,17,0,6
C02600,2024-05-01,20,1,3
C02600,2024-12-01,18,0,7
C02600,2024-08-01,19,2,5
C02600,2024-02-01,25,1,7
C02600,2024-01-01,18,1,8
C02600,2024-07-01,17,0,5
C02600,2024-06-01,26,1,4
C02600,2024-11-01,27,3,7
C02600,2024-04-01,15,1,5
C02600,2024-09-01,15,0,10
C02601,2024-10-01,14,0,7
C02601,2024-04-01,26,1,6
C02601,2024-09-01,22,2,7
C02601,2024-03-01,28,0,5
C02601,2024-07-01,19,0,7
C02601,2024-05-01,17,1,7
C02601,2024-02-01,24,1,10
C02601,2024-11-01,12,2,5
C02601,2024-08-01,26,3,9
C02601,2024-12-01,24,1,4
C02601,2024-06-01,26,2,10
C02602,2024-06-01,27,0,7
C02602,2024-03-01,22,0,5
C02602,2024-05-01,23,1,7
C02602,2024-08-01,21,0,1
C02602,2024-10-01,24,2,5
C02602,2024-09-01,24,1,10
C02602,2024-04-01,19,0,6
C02602,2024-11-01,17,3,4
C02602,2024-07-01,18,2,9
C02602,2024-02-01,20,1,6
C02602,2024-01-01,22,3,7
C02602,2024-12-01,21,0,7
C02603,2024-10-01,24,0,5
C02603,2024-12-01,24,1,6
C02603,2024-01-01,25,2,6
C02603,2024-05-01,15,1,5
C02603,2024-07-01,27,0,4
C02603,2024-06-01,18,1,7
C02603,2024-03-01,30,0,6
C02603,2024-02-01,23,1,2
C02603,2024-11-01,16,2,6
C02603,2024-04-01,22,1,6
C02604,2024-02-01,15,5,9
C02604,2024-10-01,25,1,8
C02604,2024-09-01,27,0,7
C02604,2024-05-01,26,4,6
C02604,2024-06-01,17,2,6
C02604,2024-07-01,18,0,4
C02605,2024-07-01,15,2,7
C02605,2024-01-01,20,0,6
C02605,2024-02-01,27,3,6
C02605,2024-12-01,17,0,8
C02605,2024-10-01,21,2,6
C02605,2024-08-01,17,2,10
C02605,2024-05-01,19,2,8
C02606,2024-07-01,19,0,10
C02606,2024-02-01,18,1,4
C02606,2024-03-01,23,2,10
C02606,2024-05-01,10,0,9
C02606,2024-11-01,16,0,6
C02606,2024-09-01,14,0,7
C02607,2024-06-01,18,1,7
C02607,2024-08-01,18,2,8
C02607,2024-01-01,27,1,6
C02607,2024-05-01,17,0,4
C02607,2024-12-01,23,0,9
C02607,2024-09-01,25,0,6
C02607,2024-11-01,16,0,6
C02607,2024-07-01,14,1,8
C02607,2024-04-01,21,1,8
C02607,2024-10-01,14,0,1
C02608,2024-12-01,14,0,5
C02608,2024-04-01,20,0,5
C02608,2024-09-01,29,0,5
C02608,2024-02-01,15,1,4
C02608,2024-08-01,22,0,8
C02608,2024-03-01,20,2,6
C02608,2024-06-01,23,2,9
C02608,2024-01-01,28,1,8
C02608,2024-07-01,17,1,5
C02608,2024-05-01,18,2,6
C02609,2024-11-01,27,1,6
C02609,2024-02-01,24,1,8
C02609,2024-12-01,19,1,6
C02609,2024-01-01,15,2,8
C02609,2024-06-01,26,0,6
C02609,2024-09-01,17,1,5
C02609,2024-10-01,23,0,8
C02609,2024-04-01,24,2,6
C02609,2024-03-01,25,1,6
C02609,2024-08-01,20,1,3
C02609,2024-05-01,18,0,6
C02609,2024-07-01,24,3,3
C02610,2024-04-01,18,1,5
C02610,2024-03-01,16,2,7
C02610,2024-02-01,9,0,8
C02610,2024-07-01,18,0,8
C02610,2024-10-01,23,1,6
C02610,2024-11-01,28,1,8
C02611,2024-11-01,19,1,7
C02611,2024-02-01,20,1,2
C02611,2024-03-01,15,2,6
C02611,2024-09-01,25,0,7
C02611,2024-01-01,18,2,6
C02611,2024-04-01,25,3,2
C02612,2024-11-01,16,1,2
C02612,2024-07-01,23,0,9
C02612,2024-10-01,24,1,9
C02612,2024-06-01,17,0,9
C02612,2024-01-01,23,0,5
C02612,2024-05-01,15,0,9
C02612,2024-03-01,24,0,6
C02613,2024-01-01,26,1,9
C02613,2024-09-01,20,1,5
C02613,2024-02-01,20,1,6
C02613,2024-04-01,29,0,8
C02613,2024-12-01,11,1,9
C02613,2024-10-01,14,0,8
C02613,2024-06-01,30,2,6
C02613,2024-05-01,20,4,8
C02613,2024-03-01,18,1,4
C02613,2024-11-01,18,1,6
C02613,2024-08-01,18,3,7
C02614,2024-07-01,25,1,8
C02614,2024-03-01,16,0,6
C02614,2024-02-01,19,2,5
C02614,2024-09-01,15,0,6
C02614,2024-06-01,21,0,8
C02614,2024-05-01,26,1,7
C02614,2024-11-01,30,2,5
C02615,2024-12-01,23,1,7
C02615,2024-10-01,23,0,8
C02615,2024-06-01,18,1,8
C02615,2024-05-01,18,1,5
C02615,2024-09-01,16,0,5
C02615,2024-02-01,21,0,9
C02615,2024-01-01,26,0,5
C02615,2024-07-01,31,1,7
C02616,2024-08-01,13,0,6
C02616,2024-10-01,19,1,8
C02616,2024-11-01,24,1,7
C02616,2024-04-01,15,2,4
C02616,2024-01-01,24,0,3
C02616,2024-06-01,23,1,6
C02616,2024-09-01,21,1,10
C02616,2024-03-01,29,4,10
C02616,2024-07-01,25,1,7
C02616,2024-05-01,22,0,2
C02617,2024-09-01,17,1,5
C02617,2024-05-01,19,0,8
C02617,2024-04-01,16,0,8
C02617,2024-10-01,25,1,8
C02617,2024-12-01,19,0,6
C02617,2024-07-01,18,1,8
C02617,2024-06-01,19,3,3
C02617,2024-02-01,16,1,9
C02617,2024-01-01,14,0,10
C02617,2024-08-01,16,0,4
C02618,2024-06-01,14,3,5
C02618,2024-05-01,22,0,10
C02618,2024-04-01,10,4,10
C02618,2024-03-01,13,0,10
C02618,2024-01-01,18,0,5
C02618,2024-09-01,21,2,5
C02618,2024-02-01,24,0,4
C02618,2024-11-01,19,0,5
C02618,2024-07-01,16,0,6
C02618,2024-12-01,13,0,6
C02618,2024-10-01,14,1,6
C02619,2024-03-01,27,0,7
C02619,2024-01-01,20,0,9
C02619,2024-06-01,21,0,7
C02619,2024-10-01,19,1,7
C02619,2024-02-01,17,1,4
C02619,2024-07-01,20,4,7
C02619,2024-08-01,19,0,6
C02619,2024-04-01,23,0,6
C02620,2024-02-01,17,1,10
C02620,2024-01-01,28,0,9
C02620,2024-06-01,14,1,6
C02620,2024-10-01,19,0,7
C02620,2024-03-01,17,1,5
C02620,2024-04-01,18,1,7
C02620,2024-08-01,25,2,6
C02620,2024-12-01,13,0,2
C02620,2024-07-01,22,0,8
C02620,2024-11-01,29,2,6
C02620,2024-09-01,20,1,5
C02621,2024-01-01,23,1,5
C02621,2024-11-01,21,0,5
C02621,2024-07-01,22,0,9
C02621,2024-04-01,16,0,5
C02621,2024-12-01,27,1,9
C02621,2024-02-01,12,0,10
C02621,2024-09-01,16,2,6
C02621,2024-03-01,17,1,9
C02621,2024-10-01,32,1,6
C02621,2024-08-01,22,1,8
C02621,2024-06-01,15,0,8
C02621,2024-05-01,20,1,5
C02622,2024-02-01,17,0,8
C02622,2024-03-01,25,1,5
C02622,2024-06-01,21,0,5
C02622,2024-11-01,22,2,6
C02622,2024-09-01,25,1,4
C02622,2024-10-01,19,0,8
C02622,2024-04-01,18,2,8
C02623,2024-12-01,23,0,7
C02623,2024-06-01,14,1,6
C02623,2024-08-01,19,1,7
C02623,2024-02-01,29,0,8
C02623,2024-01-01,19,1,6
C02623,2024-04-01,17,3,7
C02624,2024-12-01,14,1,9
C02624,2024-03-01,19,0,7
C02624,2024-06-01,30,2,5
C02624,2024-07-01,32,0,4
C02624,2024-05-01,27,0,4
C02624,2024-11-01,17,1,8
C02625,2024-08-01,17,2,4
C02625,2024-11-01,20,1,6
C02625,2024-03-01,21,0,8
C02625,2024-07-01,23,1,10
C02625,2024-04-01,23,0,4
C02625,2024-02-01,23,1,6
C02625,2024-06-01,23,0,7
C02626,2024-05-01,19,1,7
C02626,2024-12-01,16,2,9
C02626,2024-09-01,24,0,10
C02626,2024-02-01,20,3,6
C02626,2024-01-01,19,0,3
C02626,2024-03-01,15,0,6
C02626,2024-04-01,25,1,8
C02627,2024-11-01,23,1,6
C02627,2024-06-01,32,0,8
C02627,2024-04-01,21,1,10
C02627,2024-08-01,25,1,5
C02627,2024-05-01,15,2,5
C02627,2024-03-01,18,0,10
C02627,2024-01-01,20,0,3
C02627,2024-12-01,14,0,8
C02628,2024-07-01,13,0,8
C02628,2024-05-01,24,1,10
C02628,2024-10-01,24,1,7
C02628,2024-04-01,16,0,8
C02628,2024-12-01,18,0,9
C02628,2024-08-01,19,2,7
C02628,2024-01-01,15,1,5
C02628,2024-11-01,13,0,7
C02628,2024-02-01,19,0,6
C02628,2024-03-01,25,1,9
C02628,2024-06-01,33,2,6
C02629,2024-02-01,30,1,8
C02629,2024-12-01,14,1,2
C02629,2024-05-01,30,1,8
C02629,2024-11-01,26,3,9
C02629,2024-01-01,21,2,10
C02629,2024-08-01,23,0,8
C02630,2024-05-01,14,2,4
C02630,2024-01-01,19,2,5
C02630,2024-07-01,24,0,4
C02630,2024-04-01,17,2,6
C02630,2024-03-01,20,1,10
C02630,2024-12-01,16,2,7
C02630,2024-10-01,21,2,8
C02630,2024-11-01,29,0,7
C02630,2024-02-01,13,1,6
C02630,2024-06-01,23,0,8
C02631,2024-12-01,12,2,6
C02631,2024-03-01,22,0,5
C02631,2024-04-01,17,1,5
C02631,2024-09-01,20,0,4
C02631,2024-08-01,19,1,8
C02631,2024-05-01,31,0,10
C02631,2024-06-01,25,2,8
C02631,2024-02-01,20,1,6
