CustomerID,DataFatura,ReceitaMensal
C03103,2024-10-01,60
C03103,2024-11-01,60
C03103,2024-12-01,60
C03104,2024-01-01,60
C03104,2024-02-01,60
C03104,2024-03-01,60
C03104,2024-04-01,60
C03104,2024-05-01,60
C03104,2024-06-01,60
C03104,2024-07-01,60
C03104,2024-08-01,60
C03104,2024-09-01,60
C03105,2024-01-01,80
C03105,2024-02-01,80
C03105,2024-03-01,80
C03105,2024-04-01,80
C03105,2024-05-01,80
C03105,2024-06-01,80
C03105,2024-07-01,80
C03105,2024-08-01,80
C03107,2024-09-01,80
C03107,2024-10-01,80
C03107,2024-11-01,80
C03107,2024-12-01,80
C03108,2024-01-01,80
C03108,2024-02-01,80
C03108,2024-03-01,80
C03108,2024-04-01,80
C03108,2024-05-01,80
C03108,2024-06-01,80
C03108,2024-07-01,80
C03108,2024-08-01,80
C03108,2024-09-01,80
C03108,2024-10-01,80
C03108,2024-11-01,80
C03108,2024-12-01,80
C03109,2024-01-01,80
C03109,2024-02-01,80
C03109,2024-03-01,80
C03109,2024-04-01,80
C03109,2024-05-01,80
C03109,2024-06-01,80
C03109,2024-07-01,80
C03109,2024-08-01,80
C03109,2024-09-01,80
C03109,2024-10-01,80
C03109,2024-11-01,80
C03109,2024-12-01,80
C03110,2024-01-01,60
C03110,2024-02-01,60
C03110,2024-03-01,60
C03110,2024-04-01,60
C03110,2024-05-01,60
C03110,2024-06-01,60
C03110,2024-07-01,60
C03110,2024-08-01,60
C03110,2024-09-01,60
C03110,2024-10-01,60
C03110,2024-11-01,60
C03110,2024-12-01,60
C03111,2024-01-01,80
C03111,2024-02-01,80
C03111,2024-03-01,80
C03111,2024-04-01,80
C03111,2024-05-01,80
C03111,2024-06-01,80
C03111,2024-07-01,80
C03111,2024-08-01,80
C03111,2024-09-01,80
C03111,2024-10-01,80
C03111,2024-11-01,80
C03111,2024-12-01,80
C03112,2024-01-01,60
C03112,2024-02-01,60
C03112,2024-03-01,60
C03112,2024-04-01,60
C03112,2024-05-01,60
C03112,2024-06-01,60
C03112,2024-07-01,60
C03112,2024-08-01,60
C03112,2024-09-01,60
C03112,2024-10-01,60
C03112,2024-11-01,60
C03112,2024-12-01,60
C03113,2024-01-01,120
C03113,2024-02-01,120
C03113,2024-03-01,120
C03113,2024-04-01,120
C03113,2024-05-01,120
C03113,2024-06-01,120
C03113,2024-07-01,120
C03113,2024-08-01,120
C03113,2024-09-01,120
C03113,2024-10-01,120
C03113,2024-11-01,120
C03113,2024-12-01,120
C03114,2024-06-01,60
C03114,2024-07-01,60
C03114,2024-08-01,60
C03114,2024-09-01,60
C03114,2024-10-01,60
C03114,2024-11-01,60
C03114,2024-12-01,60
C03115,2024-02-01,80
C03115,2024-03-01,80
C03115,2024-04-01,80
C03115,2024-05-01,80
C03115,2024-06-01,80
C03115,2024-07-01,80
C03115,2024-08-01,80
C03115,2024-09-01,80
C03115,2024-10-01,80
C03115,2024-11-01,80
C03115,2024-12-01,80
C03116,2024-01-01,60
C03116,2024-02-01,60
C03116,2024-03-01,60
C03116,2024-04-01,60
C03116,2024-05-01,60
C03116,2024-06-01,60
C03116,2024-07-01,60
C03116,2024-08-01,60
C03116,2024-09-01,60
C03116,2024-10-01,60
C03116,2024-11-01,60
C03116,2024-12-01,60
C03117,2024-04-01,80
C03117,2024-05-01,80
C03117,2024-06-01,80
C03117,2024-07-01,80
C03118,2024-01-01,60
C03118,2024-02-01,60
C03118,2024-03-01,60
C03118,2024-04-01,60
C03118,2024-05-01,60
C03118,2024-06-01,60
C03118,2024-07-01,60
C03118,2024-08-01,60
C03118,2024-09-01,60
C03118,2024-10-01,60
C03118,2024-11-01,60
C03118,2024-12-01,60
C03119,2024-01-01,60
C03119,2024-02-01,60
C03119,2024-03-01,60
C03119,2024-04-01,60
C03119,2024-05-01,60
C03119,2024-06-01,60
C03119,2024-07-01,60
C03119,2024-08-01,60
C03119,2024-09-01,60
C03119,2024-10-01,60
C03119,2024-11-01,60
C03119,2024-12-01,60
C03120,2024-01-01,60
C03120,2024-02-01,60
C03120,2024-03-01,60
C03120,2024-04-01,60
C03120,2024-05-01,60
C03120,2024-06-01,60
C03120,2024-07-01,60
C03120,2024-08-01,60
C03120,2024-09-01,60
C03120,2024-10-01,60
C03120,2024-11-01,60
C03121,2024-01-01,80
C03121,2024-02-01,80
C03121,2024-03-01,80
C03121,2024-04-01,80
C03121,2024-05-01,80
C03122,2024-01-01,60
C03122,2024-02-01,60
C03122,2024-03-01,60
C03122,2024-04-01,60
C03122,2024-05-01,60
C03122,2024-06-01,60
C03122,2024-07-01,60
C03122,2024-08-01,60
C03122,2024-09-01,60
C03122,2024-10-01,60
C03122,2024-11-01,60
C03122,2024-12-01,60
C03123,2024-01-01,80
C03123,2024-02-01,80
C03123,2024-03-01,80
C03123,2024-04-01,80
C03123,2024-05-01,80
C03123,2024-06-01,80
C03123,2024-07-01,80
C03123,2024-08-01,80
C03123,2024-09-01,80
C03123,2024-10-01,80
C03123,2024-11-01,80
C03123,2024-12-01,80
C03124,2024-01-01,80
C03124,2024-02-01,80
C03124,2024-03-01,80
C03124,2024-04-01,80
C03124,2024-05-01,80
C03124,2024-06-01,80
C03124,2024-07-01,80
C03124,2024-08-01,80
C03124,2024-09-01,80
C03124,2024-10-01,80
C03124,2024-11-01,80
C03124,2024-12-01,80
C03125,2024-01-01,80
C03125,2024-02-01,80
C03125,2024-03-01,80
C03125,2024-04-01,80
C03125,2024-05-01,80
C03125,2024-06-01,80
C03125,2024-07-01,80
C03125,2024-08-01,80
C03125,2024-09-01,80
C03125,2024-10-01,80
C03126,2024-01-01,80
C03126,2024-02-01,80
C03126,2024-03-01,80
C03126,2024-04-01,80
C03126,2024-05-01,80
C03126,2024-06-01,80
C03127,2024-01-01,120
C03127,2024-02-01,120
C03127,2024-03-01,120
C03127,2024-04-01,120
C03127,2024-05-01,120
C03127,2024-06-01,120
C03127,2024-07-01,120
C03127,2024-08-01,120
C03127,2024-09-01,120
C03127,2024-10-01,120
C03127,2024-11-01,120
C03127,2024-12-01,120
C03128,2024-01-01,60
C03128,2024-02-01,60
C03128,2024-03-01,60
C03128,2024-04-01,60
C03128,2024-05-01,60
C03128,2024-06-01,60
C03128,2024-07-01,60
C03128,2024-08-01,60
C03128,2024-09-01,60
C03128,2024-10-01,60
C03128,2024-11-01,60
C03128,2024-12-01,60
C03129,2024-05-01,60
C03129,2024-06-01,60
C03129,2024-07-01,60
C03129,2024-08-01,60
C03129,2024-09-01,60
C03129,2024-10-01,60
C03129,2024-11-01,60
C03129,2024-12-01,60
C03130,2024-01-01,120
C03130,2024-02-01,120
C03130,2024-03-01,120
C03130,2024-04-01,120
C03130,2024-05-01,120
C03130,2024-06-01,120
C03130,2024-07-01,120
C03130,2024-08-01,120
C03130,2024-09-01,120
C03130,2024-10-01,120
C03130,2024-11-01,120
C03130,2024-12-01,120
C03131,2024-11-01,60
C03131,2024-12-01,60
C03133,2024-01-01,60
C03133,2024-02-01,60
C03134,2024-01-01,80
C03134,2024-02-01,80
C03134,2024-03-01,80
C03134,2024-04-01,80
C03134,2024-05-01,80
C03134,2024-06-01,80
C03134,2024-07-01,80
C03134,2024-08-01,80
C03134,2024-09-01,80
C03134,2024-10-01,80
C03134,2024-11-01,80
C03134,2024-12-01,80
C03135,2024-01-01,60
C03135,2024-02-01,60
C03135,2024-03-01,60
C03135,2024-04-01,60
C03135,2024-05-01,60
C03135,2024-06-01,60
C03135,2024-07-01,60
C03135,2024-08-01,60
C03135,2024-09-01,60
C03135,2024-10-01,60
C03135,2024-11-01,60
C03135,2024-12-01,60
C03136,2024-01-01,120
C03136,2024-02-01,120
C03136,2024-03-01,120
C03136,2024-04-01,120
C03136,2024-05-01,120
C03136,2024-06-01,120
C03136,2024-07-01,120
C03136,2024-08-01,120
C03136,2024-09-01,120
C03136,2024-10-01,120
C03136,2024-11-01,120
C03136,2024-12-01,120
C03137,2024-01-01,80
C03137,2024-02-01,80
C03137,2024-03-01,80
C03137,2024-04-01,80
C03137,2024-05-01,80
C03137,2024-06-01,80
C03137,2024-07-01,80
C03137,2024-08-01,80
C03137,2024-09-01,80
C03137,2024-10-01,80
C03137,2024-11-01,80
C03137,2024-12-01,80
C03138,2024-01-01,60
C03138,2024-02-01,60
C03138,2024-03-01,60
C03138,2024-04-01,60
C03138,2024-05-01,60
C03138,2024-06-01,60
C03138,2024-07-01,60
C03138,2024-08-01,60
C03138,2024-09-01,60
C03138,2024-10-01,60
C03138,2024-11-01,60
C03138,2024-12-01,60
C03139,2024-01-01,60
C03140,2024-01-01,60
C03140,2024-02-01,60
C03140,2024-03-01,60
C03140,2024-04-01,60
C03140,2024-05-01,60
C03140,2024-06-01,60
C03140,2024-07-01,60
C03140,2024-08-01,60
C03140,2024-09-01,60
C03140,2024-10-01,60
C03140,2024-11-01,60
C03140,2024-12-01,60
C03141,2024-01-01,80
C03141,2024-02-01,80
C03141,2024-03-01,80
C03141,2024-04-01,80
C03141,2024-05-01,80
C03141,2024-06-01,80
C03141,2024-07-01,80
C03141,2024-08-01,80
C03141,2024-09-01,80
C03141,2024-10-01,80
C03141,2024-11-01,80
C03141,2024-12-01,80
C03142,2024-01-01,60
C03142,2024-02-01,60
C03142,2024-03-01,60
C03142,2024-04-01,60
C03142,2024-05-01,60
C03143,2024-01-01,60
C03143,2024-02-01,60
C03143,2024-03-01,60
C03143,2024-04-01,60
C03143,2024-05-01,60
C03143,2024-06-01,60
C03143,2024-07-01,60
C03143,2024-08-01,60
C03143,2024-09-01,60
C03143,2024-10-01,60
C03143,2024-11-01,60
C03143,2024-12-01,60
C03144,2024-01-01,80
C03144,2024-02-01,80
C03144,2024-03-01,80
C03144,2024-04-01,80
C03144,2024-05-01,80
C03144,2024-06-01,80
C03144,2024-07-01,80
C03145,2024-01-01,80
C03145,2024-02-01,80
C03145,2024-03-01,80
C03145,2024-04-01,80
C03146,2024-01-01,60
C03146,2024-02-01,60
C03147,2024-01-01,60
C03147,2024-02-01,60
C03147,2024-03-01,60
C03147,2024-04-01,60
C03147,2024-05-01,60
C03147,2024-06-01,60
C03147,2024-07-01,60
C03147,2024-08-01,60
C03147,2024-09-01,60
C03147,2024-10-01,60
C03147,2024-11-01,60
C03147,2024-12-01,60
C03148,2024-01-01,80
C03148,2024-02-01,80
C03148,2024-03-01,80
C03148,2024-04-01,80
C03148,2024-05-01,80
C03148,2024-06-01,80
C03148,2024-07-01,80
C03148,2024-08-01,80
C03148,2024-09-01,80
C03148,2024-10-01,80
C03148,2024-11-01,80
C03148,2024-12-01,80
C03149,2024-01-01,120
C03149,2024-02-01,120
C03149,2024-03-01,120
C03149,2024-04-01,120
C03149,2024-05-01,120
C03149,2024-06-01,120
C03149,2024-07-01,120
C03149,2024-08-01,120
C03149,2024-09-01,120
C03150,2024-01-01,60
C03150,2024-02-01,60
C03150,2024-03-01,60
C03150,2024-04-01,60
C03150,2024-05-01,60
C03150,2024-06-01,60
C03150,2024-07-01,60
C03150,2024-08-01,60
C03150,2024-09-01,60
C03150,2024-10-01,60
C03150,2024-11-01,60
C03150,2024-12-01,60
C03151,2024-01-01,80
C03151,2024-02-01,80
C03151,2024-03-01,80
C03151,2024-04-01,80
C03151,2024-05-01,80
C03151,2024-06-01,80
C03151,2024-07-01,80
C03151,2024-08-01,80
C03151,2024-09-01,80
C03151,2024-10-01,80
C03151,2024-11-01,80
C03151,2024-12-01,80
C03152,2024-03-01,60
C03152,2024-04-01,60
C03152,2024-05-01,60
C03152,2024-06-01,60
C03152,2024-07-01,60
C03152,2024-08-01,60
C03152,2024-09-01,60
C03152,2024-10-01,60
C03152,2024-11-01,60
C03153,2024-01-01,60
C03153,2024-02-01,60
C03153,2024-03-01,60
C03153,2024-04-01,60
C03153,2024-05-01,60
C03153,2024-06-01,60
C03153,2024-07-01,60
C03153,2024-08-01,60
C03153,2024-09-01,60
C03153,2024-10-01,60
C03153,2024-11-01,60
C03153,2024-12-01,60
C03154,2024-01-01,80
C03154,2024-02-01,80
C03154,2024-03-01,80
C03154,2024-04-01,80
C03154,2024-05-01,80
C03154,2024-06-01,80
C03154,2024-07-01,80
C03154,2024-08-01,80
C03154,2024-09-01,80
C03154,2024-10-01,80
C03154,2024-11-01,80
C03154,2024-12-01,80
C03155,2024-01-01,60
C03155,2024-02-01,60
C03155,2024-03-01,60
C03155,2024-04-01,60
C03155,2024-05-01,60
C03155,2024-06-01,60
C03155,2024-07-01,60
C03156,2024-01-01,80
C03156,2024-02-01,80
C03157,2024-10-01,120
C03157,2024-11-01,120
C03157,2024-12-01,120
C03158,2024-01-01,120
C03158,2024-02-01,120
C03158,2024-03-01,120
C03158,2024-04-01,120
C03158,2024-05-01,120
C03158,2024-06-01,120
C03158,2024-07-01,120
C03158,2024-08-01,120
C03158,2024-09-01,120
C03158,2024-10-01,120
C03158,2024-11-01,120
C03158,2024-12-01,120
C03159,2024-01-01,60
C03159,2024-02-01,60
C03159,2024-03-01,60
C03159,2024-04-01,60
C03159,2024-05-01,60
C03159,2024-06-01,60
C03159,2024-07-01,60
C03159,2024-08-01,60
C03159,2024-09-01,60
C03159,2024-10-01,60
C03159,2024-11-01,60
C03159,2024-12-01,60
C03160,2024-01-01,60
C03160,2024-02-01,60
C03160,2024-03-01,60
C03160,2024-04-01,60
C03160,2024-05-01,60
C03160,2024-06-01,60
C03160,2024-07-01,60
C03160,2024-08-01,60
C03160,2024-09-01,60
C03160,2024-10-01,60
C03160,2024-11-01,60
C03160,2024-12-01,60
C03161,2024-10-01,120
C03161,2024-11-01,120
C03161,2024-12-01,120
C03162,2024-01-01,60
C03162,2024-02-01,60
C03162,2024-03-01,60
C03162,2024-04-01,60
C03162,2024-05-01,60
C03162,2024-06-01,60
C03162,2024-07-01,60
C03162,2024-08-01,60
C03162,2024-09-01,60
C03162,2024-10-01,60
C03162,2024-11-01,60
C03162,2024-12-01,60
C03163,2024-01-01,80
C03163,2024-02-01,80
C03163,2024-03-01,80
C03163,2024-04-01,80
C03163,2024-05-01,80
C03163,2024-06-01,80
C03163,2024-07-01,80
C03163,2024-08-01,80
C03163,2024-09-01,80
C03163,2024-10-01,80
C03163,2024-11-01,80
C03163,2024-12-01,80
C03164,2024-01-01,60
C03164,2024-02-01,60
C03164,2024-03-01,60
C03164,2024-04-01,60
C03164,2024-05-01,60
C03164,2024-06-01,60
C03164,2024-07-01,60
C03164,2024-08-01,60
C03164,2024-09-01,60
C03164,2024-10-01,60
C03164,2024-11-01,60
C03164,2024-12-01,60
C03166,2024-01-01,60
C03166,2024-02-01,60
C03166,2024-03-01,60
C03166,2024-04-01,60
C03166,2024-05-01,60
C03166,2024-06-01,60
C03166,2024-07-01,60
C03166,2024-08-01,60
C03166,2024-09-01,60
C03166,2024-10-01,60
C03166,2024-11-01,60
C03166,2024-12-01,60
C03167,2024-06-01,120
C03167,2024-07-01,120
C03167,2024-08-01,120
C03167,2024-09-01,120
C03167,2024-10-01,120
C03167,2024-11-01,120
C03167,2024-12-01,120
C03168,2024-01-01,120
C03168,2024-02-01,120
C03168,2024-03-01,120
C03168,2024-04-01,120
C03168,2024-05-01,120
C03168,2024-06-01,120
C03168,2024-07-01,120
C03168,2024-08-01,120
C03168,2024-09-01,120
C03168,2024-10-01,120
C03168,2024-11-01,120
C03168,2024-12-01,120
C03169,2024-01-01,60
C03169,2024-02-01,60
C03169,2024-03-01,60
C03169,2024-04-01,60
C03169,2024-05-01,60
C03169,2024-06-01,60
C03169,2024-07-01,60
C03170,2024-01-01,120
C03170,2024-02-01,120
C03170,2024-03-01,120
C03170,2024-04-01,120
C03170,2024-05-01,120
C03170,2024-06-01,120
C03170,2024-07-01,120
C03170,2024-08-01,120
C03170,2024-09-01,120
C03170,2024-10-01,120
C03170,2024-11-01,120
C03170,2024-12-01,120
C03171,2024-01-01,60
C03171,2024-02-01,60
C03171,2024-03-01,60
C03171,2024-04-01,60
C03171,2024-05-01,60
C03171,2024-06-01,60
C03171,2024-07-01,60
C03171,2024-08-01,60
C03171,2024-09-01,60
C03171,2024-10-01,60
C03171,2024-11-01,60
C03171,2024-12-01,60
C03172,2024-01-01,60
C03172,2024-02-01,60
C03172,2024-03-01,60
C03172,2024-04-01,60
C03172,2024-05-01,60
C03172,2024-06-01,60
C03172,2024-07-01,60
C03172,2024-08-01,60
C03172,2024-09-01,60
C03172,2024-10-01,60
C03172,2024-11-01,60
C03172,2024-12-01,60
C03173,2024-01-01,80
C03173,2024-02-01,80
C03173,2024-03-01,80
C03173,2024-04-01,80
C03173,2024-05-01,80
C03173,2024-06-01,80
C03173,2024-07-01,80
C03173,2024-08-01,80
C03173,2024-09-01,80
C03173,2024-10-01,80
C03173,2024-11-01,80
C03173,2024-12-01,80
C03174,2024-01-01,80
C03174,2024-02-01,80
C03174,2024-03-01,80
C03174,2024-04-01,80
C03174,2024-05-01,80
C03174,2024-06-01,80
C03174,2024-07-01,80
C03174,2024-08-01,80
C03175,2024-01-01,60
C03175,2024-02-01,60
C03176,2024-01-01,60
C03176,2024-02-01,60
C03176,2024-03-01,60
C03176,2024-04-01,60
C03176,2024-05-01,60
C03176,2024-06-01,60
C03176,2024-07-01,60
C03176,2024-08-01,60
C03176,2024-09-01,60
C03176,2024-10-01,60
C03176,2024-11-01,60
C03176,2024-12-01,60
C03177,2024-01-01,120
C03177,2024-02-01,120
C03177,2024-03-01,120
C03177,2024-04-01,120
C03177,2024-05-01,120
C03177,2024-06-01,120
C03177,2024-07-01,120
C03177,2024-08-01,120
C03177,2024-09-01,120
C03177,2024-10-01,120
C03177,2024-11-01,120
C03177,2024-12-01,120
C03178,2024-02-01,120
C03178,2024-03-01,120
C03178,2024-04-01,120
C03179,2024-01-01,120
C03179,2024-02-01,120
C03179,2024-03-01,120
C03179,2024-04-01,120
C03179,2024-05-01,120
C03179,2024-06-01,120
C03179,2024-07-01,120
C03180,2024-11-01,60
C03180,2024-12-01,60
C03181,2024-01-01,80
C03181,2024-02-01,80
C03181,2024-03-01,80
C03181,2024-04-01,80
C03181,2024-05-01,80
C03181,2024-06-01,80
C03181,2024-07-01,80
C03181,2024-08-01,80
C03181,2024-09-01,80
C03181,2024-10-01,80
C03181,2024-11-01,80
C03181,2024-12-01,80
C03182,2024-01-01,60
C03182,2024-02-01,60
C03182,2024-03-01,60
C03182,2024-04-01,60
C03182,2024-05-01,60
C03182,2024-06-01,60
C03182,2024-07-01,60
C03182,2024-08-01,60
C03182,2024-09-01,60
C03182,2024-10-01,60
C03182,2024-11-01,60
C03182,2024-12-01,60
C03184,2024-01-01,60
C03184,2024-02-01,60
C03184,2024-03-01,60
C03184,2024-04-01,60
C03184,2024-05-01,60
C03184,2024-06-01,60
C03184,2024-07-01,60
C03184,2024-08-01,60
C03184,2024-09-01,60
C03184,2024-10-01,60
C03184,2024-11-01,60
C03184,2024-12-01,60
C03185,2024-06-01,60
C03185,2024-07-01,60
C03185,2024-08-01,60
C03185,2024-09-01,60
C03186,2024-01-01,80
C03186,2024-02-01,80
C03186,2024-03-01,80
C03186,2024-04-01,80
C03186,2024-05-01,80
C03187,2024-01-01,120
C03187,2024-02-01,120
C03187,2024-03-01,120
C03187,2024-04-01,120
C03187,2024-05-01,120
C03187,2024-06-01,120
C03187,2024-07-01,120
C03188,2024-01-01,80
C03188,2024-02-01,80
C03188,2024-03-01,80
C03188,2024-04-01,80
C03188,2024-05-01,80
C03188,2024-06-01,80
C03188,2024-07-01,80
C03188,2024-08-01,80
C03188,2024-09-01,80
C03188,2024-10-01,80
C03188,2024-11-01,80
C03188,2024-12-01,80
C03189,2024-01-01,60
C03189,2024-02-01,60
C03189,2024-03-01,60
C03189,2024-04-01,60
C03189,2024-05-01,60
C03189,2024-06-01,60
C03189,2024-07-01,60
C03189,2024-08-01,60
C03189,2024-09-01,60
C03189,2024-10-01,60
C03189,2024-11-01,60
C03189,2024-12-01,60
C03190,2024-01-01,80
C03190,2024-02-01,80
C03190,2024-03-01,80
C03190,2024-04-01,80
C03190,2024-05-01,80
C03190,2024-06-01,80
C03190,2024-07-01,80
C03190,2024-08-01,80
C03190,2024-09-01,80
C03190,2024-10-01,80
C03190,2024-11-01,80
C03190,2024-12-01,80
C03191,2024-01-01,120
C03191,2024-02-01,120
C03191,2024-03-01,120
C03191,2024-04-01,120
C03191,2024-05-01,120
C03191,2024-06-01,120
C03191,2024-07-01,120
C03191,2024-08-01,120
C03191,2024-09-01,120
C03191,2024-10-01,120
C03191,2024-11-01,120
C03191,2024-12-01,120
C03192,2024-01-01,60
C03192,2024-02-01,60
C03192,2024-03-01,60
C03192,2024-04-01,60
C03192,2024-05-01,60
C03192,2024-06-01,60
C03192,2024-07-01,60
C03192,2024-08-01,60
C03193,2024-01-01,120
C03193,2024-02-01,120
C03193,2024-03-01,120
C03193,2024-04-01,120
C03193,2024-05-01,120
C03193,2024-06-01,120
C03193,2024-07-01,120
C03193,2024-08-01,120
C03193,2024-09-01,120
C03193,2024-10-01,120
C03193,2024-11-01,120
C03193,2024-12-01,120
C03194,2024-01-01,120
C03195,2024-01-01,60
C03195,2024-02-01,60
C03195,2024-03-01,60
C03195,2024-04-01,60
C03195,2024-05-01,60
C03195,2024-06-01,60
C03195,2024-07-01,60
C03195,2024-08-01,60
C03195,2024-09-01,60
C03195,2024-10-01,60
C03195,2024-11-01,60
C03195,2024-12-01,60
C03196,2024-01-01,60
C03196,2024-02-01,60
C03196,2024-03-01,60
C03196,2024-04-01,60
C03196,2024-05-01,60
C03196,2024-06-01,60
C03196,2024-07-01,60
C03196,2024-08-01,60
C03196,2024-09-01,60
C03196,2024-10-01,60
C03196,2024-11-01,60
C03196,2024-12-01,60
C03197,2024-01-01,60
C03197,2024-02-01,60
C03197,2024-03-01,60
C03197,2024-04-01,60
C03197,2024-05-01,60
C03197,2024-06-01,60
C03197,2024-07-01,60
C03197,2024-08-01,60
C03197,2024-09-01,60
C03197,2024-10-01,60
C03197,2024-11-01,60
C03197,2024-12-01,60
C03198,2024-01-01,60
C03198,2024-02-01,60
C03198,2024-03-01,60
C03198,2024-04-01,60
C03198,2024-05-01,60
C03198,2024-06-01,60
C03198,2024-07-01,60
C03198,2024-08-01,60
C03198,2024-09-01,60
C03198,2024-10-01,60
C03198,2024-11-01,60
C03198,2024-12-01,60
C03199,2024-07-01,80
C03199,2024-08-01,80
C03199,2024-09-01,80
C03199,2024-10-01,80
C03199,2024-11-01,80
C03199,2024-12-01,80
C03200,2024-12-01,80
C03201,2024-01-01,80
C03201,2024-02-01,80
C03201,2024-03-01,80
C03201,2024-04-01,80
C03201,2024-05-01,80
C03201,2024-06-01,80
C03201,2024-07-01,80
C03201,2024-08-01,80
C03201,2024-09-01,80
C03201,2024-10-01,80
C03201,2024-11-01,80
C03201,2024-12-01,80
C03202,2024-01-01,60
C03202,2024-02-01,60
C03202,2024-03-01,60
C03202,2024-04-01,60
C03202,2024-05-01,60
C03202,2024-06-01,60
C03203,2024-01-01,80
C03203,2024-02-01,80
C03203,2024-03-01,80
C03203,2024-04-01,80
C03203,2024-05-01,80
C03203,2024-06-01,80
C03203,2024-07-01,80
C03204,2024-01-01,80
C03204,2024-02-01,80
C03204,2024-03-01,80
C03204,2024-04-01,80
C03204,2024-05-01,80
C03205,2024-01-01,120
C03205,2024-02-01,120
C03205,2024-03-01,120
C03205,2024-04-01,120
C03205,2024-05-01,120
C03205,2024-06-01,120
C03205,2024-07-01,120
C03205,2024-08-01,120
C03205,2024-09-01,120
C03205,2024-10-01,120
C03206,2024-01-01,60
C03206,2024-02-01,60
C03206,2024-03-01,60
C03206,2024-04-01,60
C03206,2024-05-01,60
C03206,2024-06-01,60
C03206,2024-07-01,60
C03206,2024-08-01,60
C03206,2024-09-01,60
C03207,2024-01-01,80
C03207,2024-02-01,80
C03207,2024-03-01,80
C03207,2024-04-01,80
C03207,2024-05-01,80
C03207,2024-06-01,80
C03207,2024-07-01,80
C03207,2024-08-01,80
C03207,2024-09-01,80
C03207,2024-10-01,80
C03207,2024-11-01,80
C03207,2024-12-01,80
C03208,2024-01-01,120
C03208,2024-02-01,120
C03208,2024-03-01,120
C03208,2024-04-01,120
C03208,2024-05-01,120
C03208,2024-06-01,120
C03208,2024-07-01,120
C03208,2024-08-01,120
C03208,2024-09-01,120
C03208,2024-10-01,120
C03208,2024-11-01,120
C03208,2024-12-01,120
C03209,2024-01-01,80
C03209,2024-02-01,80
C03209,2024-03-01,80
C03209,2024-04-01,80
C03209,2024-05-01,80
C03209,2024-06-01,80
C03209,2024-07-01,80
C03209,2024-08-01,80
C03209,2024-09-01,80
C03209,2024-10-01,80
C03209,2024-11-01,80
C03209,2024-12-01,80
C03211,2024-01-01,60
C03211,2024-02-01,60
C03211,2024-03-01,60
C03211,2024-04-01,60
C03211,2024-05-01,60
C03211,2024-06-01,60
C03211,2024-07-01,60
C03211,2024-08-01,60
C03211,2024-09-01,60
C03211,2024-10-01,60
C03211,2024-11-01,60
C03211,2024-12-01,60
C03212,2024-01-01,120
C03212,2024-02-01,120
C03212,2024-03-01,120
C03212,2024-04-01,120
C03212,2024-05-01,120
C03212,2024-06-01,120
C03212,2024-07-01,120
C03212,2024-08-01,120
C03212,2024-09-01,120
C03212,2024-10-01,120
C03212,2024-11-01,120
C03212,2024-12-01,120
C03213,2024-01-01,60
C03213,2024-02-01,60
C03213,2024-03-01,60
C03213,2024-04-01,60
C03213,2024-05-01,60
C03213,2024-06-01,60
C03213,2024-07-01,60
C03213,2024-08-01,60
C03213,2024-09-01,60
C03213,2024-10-01,60
C03213,2024-11-01,60
C03213,2024-12-01,60
C03214,2024-01-01,120
C03214,2024-02-01,120
C03214,2024-03-01,120
C03214,2024-04-01,120
C03214,2024-05-01,120
C03214,2024-06-01,120
C03214,2024-07-01,120
C03214,2024-08-01,120
C03214,2024-09-01,120
C03214,2024-10-01,120
C03214,2024-11-01,120
C03214,2024-12-01,120
C03215,2024-01-01,120
C03215,2024-02-01,120
C03215,2024-03-01,120
C03215,2024-04-01,120
C03215,2024-05-01,120
C03215,2024-06-01,120
C03215,2024-07-01,120
C03215,2024-08-01,120
C03215,2024-09-01,120
C03215,2024-10-01,120
C03215,2024-11-01,120
C03216,2024-01-01,60
C03216,2024-02-01,60
C03216,2024-03-01,60
C03216,2024-04-01,60
C03216,2024-05-01,60
C03216,2024-06-01,60
C03216,2024-07-01,60
C03216,2024-08-01,60
C03216,2024-09-01,60
C03216,2024-10-01,60
C03216,2024-11-01,60
C03216,2024-12-01,60
C03217,2024-01-01,80
C03217,2024-02-01,80
C03217,2024-03-01,80
C03217,2024-04-01,80
C03217,2024-05-01,80
C03217,2024-06-01,80
C03217,2024-07-01,80
C03217,2024-08-01,80
C03217,2024-09-01,80
C03217,2024-10-01,80
C03217,2024-11-01,80
C03217,2024-12-01,80
C03218,2024-01-01,60
C03218,2024-02-01,60
C03218,2024-03-01,60
C03218,2024-04-01,60
C03218,2024-05-01,60
C03218,2024-06-01,60
C03218,2024-07-01,60
C03218,2024-08-01,60
C03218,2024-09-01,60
