CustomerID,NomeCliente,Genero,Idade,Regiao,DataInicio,DataCancelamento,MotivoCancelamento,Plano,ValorMensal,CanalAquisicao
C02670,Cliente 2670,M,50,Sudeste,2024-03-06,2024-03-17,Uso baixo,Basic,60,Google Ads
C02671,Cliente 2671,M,60,Centro-Oeste,2020-07-02,,,Standard,80,Facebook
C02672,Cliente 2672,F,32,Nordeste,2022-10-01,,,Standard,80,Indicação
C02673,Cliente 2673,F,19,Sudeste,2020-07-26,,,Standard,80,Online
C02674,Cliente 2674,M,56,Nordeste,2021-06-11,2024-01-12,Concorrência,Standard,80,Indicação
C02675,Cliente 2675,M,61,Sudeste,2023-08-16,,,Basic,60,Online
C02676,Cliente 2676,M,35,Sudeste,2022-03-28,,,Standard,80,Online
C02677,Cliente 2677,M,20,Centro-Oeste,2022-09-29,,,Basic,60,Indicação
C02678,Cliente 2678,F,24,Norte,2023-06-18,2024-10-09,Serviço,Basic,60,Online
C02679,Cliente 2679,M,60,Centro-Oeste,2021-03-30,2024-08-24,Uso baixo,Standard,80,Google Ads
C02680,Cliente 2680,M,35,Sudeste,2024-10-31,,,Standard,80,Indicação
C02681,Cliente 2681,M,61,Nordeste,2022-06-20,,,Basic,60,Facebook
C02682,Cliente 2682,M,55,Centro-Oeste,2024-04-02,2024-07-25,Preço,Standard,80,Online
C02683,Cliente 2683,F,54,Norte,2024-08-09,2024-04-17,Preço,Standard,80,Online
C02684,Cliente 2684,M,50,Sudeste,2020-08-31,,,Premium,120,Google Ads
C02685,Cliente 2685,F,61,Centro-Oeste,2024-05-05,,,Standard,80,Google Ads
C02686,Cliente 2686,M,48,Centro-Oeste,2022-02-09,,,Standard,80,Facebook
C02687,Cliente 2687,M,28,Centro-Oeste,2020-08-25,,,Standard,80,Online
C02688,Cliente 2688,F,21,Centro-Oeste,2023-06-23,,,Basic,60,Facebook
C02689,Cliente 2689,M,35,Nordeste,2020-12-10,,,Basic,60,Facebook
C02690,Cliente 2690,F,21,Norte,2024-02-16,,,Basic,60,Online
C02691,Cliente 2691,F,51,Norte,2020-11-05,,,Standard,80,Facebook
C02692,Cliente 2692,M,46,Sudeste,2024-05-03,,,Standard,80,Facebook
C02693,Cliente 2693,F,41,Sul,2023-07-31,,,Premium,120,Google Ads
C02694,Cliente 2694,F,39,Nordeste,2020-02-07,2024-11-06,Uso baixo,Standard,80,Google Ads
C02695,Cliente 2695,F,19,Sudeste,2024-12-24,2024-10-19,Preço,Basic,60,Facebook
C02696,Cliente 2696,F,61,Sudeste,2020-02-01,,,Basic,60,Online
C02697,Cliente 2697,F,23,Centro-Oeste,2023-06-20,2024-01-15,Uso baixo,Basic,60,Google Ads
C02698,Cliente 2698,F,59,Sul,2024-04-25,,,Standard,80,Facebook
C02699,Cliente 2699,F,42,Sul,2020-10-18,2024-03-23,Preço,Standard,80,Indicação
C02700,Cliente 2700,F,38,Nordeste,2024-06-26,,,Premium,120,Indicação
C02701,Cliente 2701,M,33,Sul,2020-10-18,,,Standard,80,Facebook
C02702,Cliente 2702,M,48,Sudeste,2024-06-30,,,Premium,120,Indicação
C02703,Cliente 2703,F,31,Sul,2022-01-27,,,Standard,80,Google Ads
C02704,Cliente 2704,M,56,Sul,2023-11-06,,,Premium,120,Online
C02705,Cliente 2705,F,45,Norte,2024-06-10,,,Standard,80,Facebook
C02706,Cliente 2706,F,49,Sudeste,2021-07-31,,,Standard,80,Google Ads
C02707,Cliente 2707,M,45,Sul,2023-03-07,2024-01-03,Uso baixo,Standard,80,Online
C02708,Cliente 2708,F,26,Sul,2023-05-08,,,Standard,80,Indicação
C02709,Cliente 2709,F,62,Centro-Oeste,2023-09-20,,,Standard,80,Indicação
C02710,Cliente 2710,F,39,Sul,2021-08-27,,,Basic,60,Indicação
C02711,Cliente 2711,F,49,Sul,2021-03-22,2024-12-26,Uso baixo,Basic,60,Indicação
C02712,Cliente 2712,M,22,Norte,2023-10-03,,,Standard,80,Google Ads
C02713,Cliente 2713,F,40,Sudeste,2020-10-04,,,Standard,80,Google Ads
C02714,Cliente 2714,F,22,Nordeste,2022-09-20,,,Basic,60,Online
C02715,Cliente 2715,F,59,Sudeste,2021-06-15,,,Basic,60,Facebook
C02716,Cliente 2716,M,49,Centro-Oeste,2024-12-29,,,Basic,60,Online
C02717,Cliente 2717,F,27,Sudeste,2023-11-23,,,Standard,80,Facebook
C02718,Cliente 2718,M,56,Sul,2023-11-15,,,Basic,60,Indicação
C02719,Cliente 2719,M,32,Centro-Oeste,2022-09-10,,,Basic,60,Indicação
C02720,Cliente 2720,F,24,Sudeste,2021-08-24,,,Basic,60,Indicação
C02721,Cliente 2721,F,46,Centro-Oeste,2021-07-15,,,Basic,60,Indicação
C02722,Cliente 2722,M,64,Nordeste,2022-10-30,,,Premium,120,Google Ads
C02723,Cliente 2723,F,20,Sudeste,2021-08-13,2024-05-08,Concorrência,Basic,60,Online
C02724,Cliente 2724,M,36,Sul,2024-04-21,,,Standard,80,Facebook
C02725,Cliente 2725,M,27,Centro-Oeste,2020-02-28,2024-08-22,Serviço,Standard,80,Facebook
C02726,Cliente 2726,F,45,Norte,2023-01-16,,,Premium,120,Google Ads
C02727,Cliente 2727,F,46,Centro-Oeste,2021-04-03,,,Basic,60,Indicação
C02728,Cliente 2728,M,32,Norte,2020-04-13,2024-03-11,Serviço,Basic,60,Online
C02729,Cliente 2729,M,52,Sul,2022-04-10,,,Basic,60,Indicação
C02730,Cliente 2730,M,23,Nordeste,2022-02-27,,,Basic,60,Google Ads
C02731,Cliente 2731,M,29,Norte,2020-04-13,,,Standard,80,Facebook
C02732,Cliente 2732,F,64,Nordeste,2023-07-01,,,Basic,60,Google Ads
C02733,Cliente 2733,F,55,Centro-Oeste,2022-01-11,2024-05-27,Preço,Basic,60,Facebook
C02734,Cliente 2734,F,30,Sul,2023-09-20,,,Premium,120,Online
C02735,Cliente 2735,F,46,Norte,2024-01-26,,,Standard,80,Facebook
C02736,Cliente 2736,F,36,Centro-Oeste,2024-04-21,,,Basic,60,Online
C02737,Cliente 2737,M,20,Sudeste,2020-10-27,2024-10-09,Preço,Basic,60,Indicação
C02738,Cliente 2738,F,25,Centro-Oeste,2021-10-15,2024-08-25,Concorrência,Basic,60,Indicação
C02739,Cliente 2739,F,25,Nordeste,2021-07-08,,,Premium,120,Google Ads
C02740,Cliente 2740,F,37,Sul,2021-09-19,,,Premium,120,Online
C02741,Cliente 2741,F,64,Sul,2023-09-26,2024-08-06,Concorrência,Premium,120,Indicação
C02742,Cliente 2742,F,21,Centro-Oeste,2024-02-24,,,Premium,120,Online
C02743,Cliente 2743,M,38,Sudeste,2023-01-12,2024-12-02,Concorrência,Standard,80,Indicação
C02744,Cliente 2744,M,20,Nordeste,2022-07-17,2024-04-23,Serviço,Basic,60,Indicação
C02745,Cliente 2745,M,62,Centro-Oeste,2023-07-06,,,Standard,80,Facebook
C02746,Cliente 2746,F,25,Centro-Oeste,2020-12-25,,,Standard,80,Google Ads
C02747,Cliente 2747,M,40,Sul,2020-03-27,2024-04-02,Concorrência,Premium,120,Facebook
C02748,Cliente 2748,M,33,Nordeste,2021-03-03,,,Standard,80,Online
C02749,Cliente 2749,F,30,Sudeste,2021-01-01,,,Standard,80,Indicação
C02750,Cliente 2750,F,20,Sul,2020-12-08,,,Premium,120,Google Ads
C02751,Cliente 2751,F,26,Centro-Oeste,2020-12-12,2024-08-16,Preço,Basic,60,Indicação
C02752,Cliente 2752,M,31,Sul,2020-04-05,,,Premium,120,Indicação
C02753,Cliente 2753,M,30,Sul,2023-07-02,,,Basic,60,Facebook
C02754,Cliente 2754,F,24,Norte,2023-03-05,,,Standard,80,Online
C02755,Cliente 2755,F,32,Sul,2023-06-25,,,Basic,60,Google Ads
C02756,Cliente 2756,M,24,Sul,2024-03-02,,,Standard,80,Google Ads
C02757,Cliente 2757,M,55,Nordeste,2022-06-02,,,Standard,80,Google Ads
C02758,Cliente 2758,F,51,Sul,2021-04-30,2024-03-11,Serviço,Basic,60,Online
C02759,Cliente 2759,F,58,Sudeste,2023-11-26,2024-05-15,Preço,Premium,120,Google Ads
C02760,Cliente 2760,M,39,Centro-Oeste,2021-08-26,2024-10-10,Serviço,Standard,80,Online
C02761,Cliente 2761,F,41,Nordeste,2021-02-15,,,Standard,80,Google Ads
C02762,Cliente 2762,M,54,Sul,2021-03-23,,,Basic,60,Indicação
C02763,Cliente 2763,M,61,Sudeste,2020-09-03,,,Premium,120,Online
C02764,Cliente 2764,M,18,Centro-Oeste,2022-02-08,,,Basic,60,Facebook
C02765,Cliente 2765,M,27,Nordeste,2021-11-29,,,Basic,60,Google Ads
C02766,Cliente 2766,F,60,Sudeste,2021-02-24,,,Basic,60,Facebook
C02767,Cliente 2767,F,33,Sul,2020-05-03,,,Standard,80,Online
C02768,Cliente 2768,M,63,Norte,2023-07-07,,,Premium,120,Indicação
C02769,Cliente 2769,M,25,Norte,2023-04-07,2024-12-16,Preço,Basic,60,Facebook
C02770,Cliente 2770,M,42,Nordeste,2022-07-29,,,Basic,60,Facebook
C02771,Cliente 2771,M,29,Sudeste,2022-05-26,2024-08-02,Concorrência,Premium,120,Indicação
C02772,Cliente 2772,M,42,Centro-Oeste,2023-02-08,2024-08-31,Concorrência,Standard,80,Indicação
C02773,Cliente 2773,F,34,Sudeste,2023-08-06,,,Standard,80,Online
C02774,Cliente 2774,F,43,Norte,2024-06-10,,,Basic,60,Google Ads
C02775,Cliente 2775,F,63,Nordeste,2020-01-13,2024-04-30,Serviço,Standard,80,Facebook
C02776,Cliente 2776,F,31,Sul,2023-07-10,,,Basic,60,Facebook
C02777,Cliente 2777,M,58,Sudeste,2022-03-10,,,Premium,120,Online
C02778,Cliente 2778,M,53,Norte,2022-11-12,2024-09-24,Concorrência,Standard,80,Google Ads
C02779,Cliente 2779,M,40,Centro-Oeste,2022-08-02,,,Standard,80,Online
C02780,Cliente 2780,M,60,Nordeste,2020-07-18,,,Basic,60,Facebook
C02781,Cliente 2781,M,23,Sul,2023-06-19,,,Basic,60,Facebook
C02782,Cliente 2782,F,64,Sudeste,2023-06-16,,,Basic,60,Indicação
C02783,Cliente 2783,M,22,Centro-Oeste,2020-10-29,,,Basic,60,Indicação
C02784,Cliente 2784,F,60,Sul,2023-04-03,,,Basic,60,Google Ads
C02785,Cliente 2785,F,42,Norte,2022-01-07,,,Standard,80,Facebook
C02786,Cliente 2786,F,35,Norte,2020-06-24,,,Basic,60,Facebook
C02787,Cliente 2787,F,30,Centro-Oeste,2022-11-18,2024-07-07,Concorrência,Standard,80,Indicação
C02788,Cliente 2788,M,60,Norte,2021-11-07,,,Basic,60,Online
C02789,Cliente 2789,F,31,Nordeste,2021-06-18,,,Basic,60,Online
C02790,Cliente 2790,F,45,Centro-Oeste,2023-08-10,,,Standard,80,Facebook
C02791,Cliente 2791,F,35,Norte,2021-04-21,,,Standard,80,Facebook
C02792,Cliente 2792,M,45,Sudeste,2021-01-17,,,Standard,80,Google Ads
C02793,Cliente 2793,M,44,Norte,2021-07-09,,,Basic,60,Google Ads
C02794,Cliente 2794,M,49,Nordeste,2024-12-01,,,Standard,80,Indicação
C02795,Cliente 2795,F,64,Sul,2024-09-11,,,Standard,80,Facebook
C02796,Cliente 2796,F,26,Sul,2023-08-12,,,Basic,60,Online
C02797,Cliente 2797,M,57,Norte,2024-08-01,2024-04-13,Uso baixo,Standard,80,Google Ads
C02798,Cliente 2798,F,49,Sul,2020-11-29,2024-10-17,Concorrência,Standard,80,Indicação
C02799,Cliente 2799,M,37,Norte,2023-06-25,,,Basic,60,Indicação
C02800,Cliente 2800,M,45,Nordeste,2023-06-18,,,Premium,120,Online
C02801,Cliente 2801,F,50,Sul,2023-02-03,2024-04-15,Uso baixo,Standard,80,Google Ads
C02802,Cliente 2802,F,21,Sudeste,2022-06-16,2024-12-13,Concorrência,Basic,60,Online
C02803,Cliente 2803,F,63,Norte,2022-07-19,,,Standard,80,Indicação
C02804,Cliente 2804,F,51,Sul,2021-11-15,,,Basic,60,Facebook
C02805,Cliente 2805,M,20,Nordeste,2021-07-14,2024-07-23,Concorrência,Premium,120,Online
C02806,Cliente 2806,M,43,Nordeste,2020-05-02,,,Standard,80,Indicação
C02807,Cliente 2807,M,25,Sudeste,2022-11-24,,,Basic,60,Facebook
C02808,Cliente 2808,M,23,Nordeste,2021-09-09,,,Basic,60,Facebook
C02809,Cliente 2809,M,33,Nordeste,2022-09-14,,,Basic,60,Google Ads
C02810,Cliente 2810,F,41,Sul,2022-04-19,,,Standard,80,Google Ads
C02811,Cliente 2811,M,56,Norte,2021-02-19,2024-03-23,Uso baixo,Standard,80,Indicação
C02812,Cliente 2812,M,47,Centro-Oeste,2021-12-08,,,Basic,60,Online
C02813,Cliente 2813,M,62,Nordeste,2024-07-02,,,Basic,60,Facebook
C02814,Cliente 2814,F,30,Nordeste,2021-09-28,,,Basic,60,Google Ads
C02815,Cliente 2815,F,22,Centro-Oeste,2023-09-12,,,Basic,60,Google Ads
C02816,Cliente 2816,F,42,Nordeste,2023-08-11,,,Basic,60,Online
C02817,Cliente 2817,F,37,Sul,2023-12-26,,,Standard,80,Google Ads
C02818,Cliente 2818,M,35,Sul,2020-12-12,2024-03-22,Concorrência,Standard,80,Indicação
C02819,Cliente 2819,M,64,Centro-Oeste,2020-02-06,,,Premium,120,Online
C02820,Cliente 2820,F,35,Nordeste,2024-09-19,,,Premium,120,Facebook
C02821,Cliente 2821,F,19,Nordeste,2021-05-26,,,Standard,80,Indicação
C02822,Cliente 2822,M,27,Norte,2022-04-28,,,Standard,80,Facebook
C02823,Cliente 2823,M,62,Nordeste,2021-06-18,,,Premium,120,Facebook
C02824,Cliente 2824,F,64,Sul,2022-06-28,,,Basic,60,Google Ads
C02825,Cliente 2825,F,29,Sudeste,2022-02-11,,,Basic,60,Indicação
C02826,Cliente 2826,F,64,Sudeste,2024-09-25,,,Basic,60,Indicação
C02827,Cliente 2827,F,30,Sudeste,2021-10-25,,,Standard,80,Online
C02828,Cliente 2828,M,64,Sudeste,2022-11-07,,,Standard,80,Indicação
C02829,Cliente 2829,M,28,Nordeste,2020-01-27,,,Basic,60,Online
C02830,Cliente 2830,M,36,Nordeste,2021-06-19,2024-02-06,Preço,Standard,80,Indicação
C02831,Cliente 2831,F,52,Norte,2022-11-18,,,Standard,80,Facebook
C02832,Cliente 2832,F,56,Nordeste,2024-08-01,,,Basic,60,Online
C02833,Cliente 2833,M,43,Sudeste,2022-10-04,,,Basic,60,Indicação
C02834,Cliente 2834,M,63,Centro-Oeste,2021-10-19,,,Basic,60,Online
C02835,Cliente 2835,M,31,Centro-Oeste,2024-07-16,2024-05-12,Preço,Basic,60,Google Ads
C02836,Cliente 2836,M,62,Sul,2021-10-01,,,Premium,120,Google Ads
C02837,Cliente 2837,F,61,Sul,2023-02-14,,,Premium,120,Online
C02838,Cliente 2838,M,41,Nordeste,2023-03-01,,,Premium,120,Online
C02839,Cliente 2839,M,58,Centro-Oeste,2023-08-05,,,Standard,80,Facebook
C02840,Cliente 2840,M,18,Sudeste,2024-10-07,2024-04-24,Preço,Standard,80,Indicação
C02841,Cliente 2841,M,60,Sudeste,2023-06-13,,,Standard,80,Google Ads
C02842,Cliente 2842,M,39,Sudeste,2020-02-11,,,Standard,80,Google Ads
C02843,Cliente 2843,M,40,Nordeste,2023-03-29,2024-07-29,Uso baixo,Standard,80,Indicação
C02844,Cliente 2844,M,36,Nordeste,2024-11-22,2024-06-02,Uso baixo,Standard,80,Google Ads
C02845,Cliente 2845,F,35,Norte,2024-09-10,,,Basic,60,Google Ads
C02846,Cliente 2846,F,29,Sudeste,2023-02-22,,,Standard,80,Online
C02847,Cliente 2847,F,45,Sudeste,2023-07-07,,,Basic,60,Google Ads
C02848,Cliente 2848,F,45,Nordeste,2023-07-23,,,Standard,80,Google Ads
C02849,Cliente 2849,M,50,Nordeste,2020-07-31,,,Standard,80,Google Ads
C02850,Cliente 2850,F,36,Norte,2024-02-05,2024-10-20,Serviço,Basic,60,Indicação
C02851,Cliente 2851,F,45,Norte,2022-04-15,,,Premium,120,Facebook
C02852,Cliente 2852,M,54,Sul,2021-12-02,,,Basic,60,Online
C02853,Cliente 2853,M,43,Centro-Oeste,2024-05-12,,,Basic,60,Facebook
C02854,Cliente 2854,F,52,Sudeste,2023-12-25,,,Basic,60,Google Ads
C02855,Cliente 2855,F,51,Sudeste,2024-10-04,2024-06-30,Concorrência,Premium,120,Google Ads
C02856,Cliente 2856,M,52,Norte,2020-03-20,,,Standard,80,Google Ads
C02857,Cliente 2857,F,57,Norte,2022-08-12,,,Standard,80,Facebook
C02858,Cliente 2858,M,33,Sul,2023-06-05,,,Premium,120,Indicação
C02859,Cliente 2859,M,55,Centro-Oeste,2022-06-20,,,Basic,60,Indicação
C02860,Cliente 2860,M,30,Sul,2023-01-23,,,Basic,60,Online
C02861,Cliente 2861,M,40,Centro-Oeste,2021-02-27,,,Basic,60,Facebook
C02862,Cliente 2862,F,39,Sudeste,2022-07-07,,,Standard,80,Indicação
C02863,Cliente 2863,M,33,Sul,2021-05-30,,,Standard,80,Online
C02864,Cliente 2864,M,45,Norte,2020-06-13,2024-08-09,Serviço,Basic,60,Google Ads
C02865,Cliente 2865,F,52,Sul,2023-12-20,,,Basic,60,Google Ads
C02866,Cliente 2866,M,62,Sul,2022-09-23,,,Basic,60,Online
C02867,Cliente 2867,F,63,Sudeste,2022-09-19,,,Standard,80,Indicação
C02868,Cliente 2868,F,25,Norte,2022-06-11,2024-05-06,Uso baixo,Basic,60,Facebook
C02869,Cliente 2869,F,61,Norte,2022-10-12,2024-07-21,Serviço,Basic,60,Online
C02870,Cliente 2870,M,39,Nordeste,2022-12-01,,,Basic,60,Indicação
C02871,Cliente 2871,F,38,Nordeste,2024-12-25,,,Standard,80,Online
C02872,Cliente 2872,F,43,Nordeste,2022-01-10,,,Standard,80,Indicação
C02873,Cliente 2873,M,57,Sudeste,2023-11-27,,,Standard,80,Google Ads
C02874,Cliente 2874,F,38,Sul,2022-01-24,2024-03-01,Concorrência,Standard,80,Online
C02875,Cliente 2875,F,42,Norte,2024-10-13,2024-05-29,Preço,Standard,80,Facebook
C02876,Cliente 2876,F,58,Norte,2021-02-19,2024-04-20,Concorrência,Premium,120,Online
C02877,Cliente 2877,F,18,Sul,2023-08-16,,,Basic,60,Google Ads
C02878,Cliente 2878,F,23,Norte,2022-12-14,,,Standard,80,Google Ads
C02879,Cliente 2879,M,40,Sul,2020-12-01,,,Standard,80,Indicação
C02880,Cliente 2880,F,40,Sudeste,2022-05-30,,,Basic,60,Google Ads
C02881,Cliente 2881,F,60,Sudeste,2023-12-24,,,Standard,80,Indicação
C02882,Cliente 2882,M,60,Sudeste,2022-08-29,2024-07-07,Concorrência,Basic,60,Google Ads
C02883,Cliente 2883,M,40,Sul,2021-11-15,,,Basic,60,Indicação
C02884,Cliente 2884,M,49,Sul,2024-12-17,,,Basic,60,Facebook
C02885,Cliente 2885,F,47,Centro-Oeste,2023-09-19,,,Basic,60,Indicação
C02886,Cliente 2886,M,30,Norte,2022-01-10,,,Standard,80,Indicação
C02887,Cliente 2887,F,60,Norte,2023-11-30,,,Standard,80,Facebook
C02888,Cliente 2888,F,35,Centro-Oeste,2020-01-30,,,Standard,80,Indicação
C02889,Cliente 2889,M,40,Centro-Oeste,2024-04-07,,,Standard,80,Indicação
C02890,Cliente 2890,M,32,Sudeste,2024-03-20,,,Basic,60,Facebook
C02891,Cliente 2891,F,50,Centro-Oeste,2021-07-28,2024-02-18,Concorrência,Standard,80,Google Ads
C02892,Cliente 2892,M,38,Sul,2020-08-08,2024-04-02,Uso baixo,Premium,120,Online
C02893,Cliente 2893,F,56,Nordeste,2022-04-06,,,Basic,60,Indicação
C02894,Cliente 2894,M,40,Sul,2021-08-16,,,Standard,80,Google Ads
C02895,Cliente 2895,M,44,Centro-Oeste,2024-02-26,,,Standard,80,Online
C02896,Cliente 2896,M,62,Norte,2022-01-23,2024-11-12,Uso baixo,Standard,80,Facebook
C02897,Cliente 2897,F,61,Sul,2023-06-30,,,Basic,60,Indicação
C02898,Cliente 2898,M,35,Norte,2024-05-06,,,Basic,60,Indicação
C02899,Cliente 2899,F,41,Sul,2023-09-06,2024-11-09,Concorrência,Standard,80,Facebook
C02900,Cliente 2900,F,64,Norte,2022-11-28,,,Premium,120,Indicação
C02901,Cliente 2901,F,57,Sul,2022-10-17,2024-12-26,Concorrência,Basic,60,Online
C02902,Cliente 2902,F,59,Norte,2024-01-28,,,Premium,120,Online
C02903,Cliente 2903,M,24,Nordeste,2024-11-29,,,Basic,60,Facebook
C02904,Cliente 2904,F,37,Sudeste,2023-12-05,,,Basic,60,Indicação
C02905,Cliente 2905,F,44,Sul,2023-12-06,2024-02-05,Serviço,Standard,80,Google Ads
C02906,Cliente 2906,M,23,Nordeste,2021-05-06,2024-12-08,Preço,Standard,80,Indicação
C02907,Cliente 2907,F,44,Sudeste,2021-03-13,,,Basic,60,Facebook
C02908,Cliente 2908,M,26,Sul,2021-04-23,,,Basic,60,Google Ads
C02909,Cliente 2909,F,62,Nordeste,2022-02-21,,,Premium,120,Online
C02910,Cliente 2910,M,48,Nordeste,2022-08-06,2024-11-29,Preço,Premium,120,Online
C02911,Cliente 2911,F,38,Nordeste,2022-10-04,,,Basic,60,Google Ads
C02912,Cliente 2912,M,43,Centro-Oeste,2020-03-12,2024-02-18,Concorrência,Basic,60,Google Ads
C02913,Cliente 2913,F,57,Norte,2021-08-04,,,Standard,80,Facebook
C02914,Cliente 2914,F,62,Sudeste,2020-08-07,,,Standard,80,Indicação
C02915,Cliente 2915,M,30,Norte,2022-10-24,,,Basic,60,Online
C02916,Cliente 2916,M,40,Norte,2022-09-29,,,Premium,120,Indicação
C02917,Cliente 2917,M,37,Norte,2020-10-16,2024-07-04,Preço,Basic,60,Online
C02918,Cliente 2918,M,54,Nordeste,2021-01-14,,,Standard,80,Indicação
C02919,Cliente 2919,F,45,Norte,2022-03-14,,,Standard,80,Online
C02920,Cliente 2920,F,34,Centro-Oeste,2023-10-10,,,Standard,80,Indicação
C02921,Cliente 2921,M,45,Sul,2022-01-12,,,Basic,60,Facebook
C02922,Cliente 2922,F,58,Nordeste,2020-03-20,2024-01-06,Uso baixo,Standard,80,Online
C02923,Cliente 2923,M,19,Sudeste,2020-03-06,,,Premium,120,Facebook
C02924,Cliente 2924,M,42,Sul,2020-05-15,2024-06-23,Concorrência,Standard,80,Online
C02925,Cliente 2925,F,58,Sul,2021-02-02,,,Standard,80,Online
C02926,Cliente 2926,F,23,Sul,2024-09-22,2024-12-19,Preço,Basic,60,Online
C02927,Cliente 2927,F,28,Norte,2020-12-12,2024-12-29,Uso baixo,Premium,120,Indicação
C02928,Cliente 2928,F,55,Norte,2020-02-28,,,Premium,120,Online
C02929,Cliente 2929,F,23,Nordeste,2022-02-16,2024-04-05,Serviço,Standard,80,Facebook
C02930,Cliente 2930,F,62,Norte,2021-06-02,,,Standard,80,Indicação
C02931,Cliente 2931,F,28,Norte,2021-12-14,,,Premium,120,Indicação
C02932,Cliente 2932,M,31,Norte,2022-09-03,2024-05-14,Uso baixo,Basic,60,Online
C02933,Cliente 2933,M,19,Nordeste,2023-06-14,,,Standard,80,Google Ads
C02934,Cliente 2934,M,57,Nordeste,2024-12-08,,,Standard,80,Indicação
C02935,Cliente 2935,M,20,Centro-Oeste,2020-03-19,2024-02-02,Serviço,Standard,80,Online
C02936,Cliente 2936,M,52,Centro-Oeste,2024-04-30,2024-05-27,Concorrência,Premium,120,Facebook
C02937,Cliente 2937,F,50,Centro-Oeste,2024-11-13,,,Standard,80,Google Ads
C02938,Cliente 2938,M,41,Centro-Oeste,2024-12-28,,,Basic,60,Indicação
C02939,Cliente 2939,M,36,Sul,2024-08-22,,,Basic,60,Google Ads
C02940,Cliente 2940,M,35,Sul,2020-04-24,,,Basic,60,Indicação
C02941,Cliente 2941,M,41,Centro-Oeste,2022-09-12,,,Standard,80,Google Ads
C02942,Cliente 2942,M,62,Centro-Oeste,2024-01-25,,,Basic,60,Google Ads
C02943,Cliente 2943,M,52,Sudeste,2024-07-07,,,Basic,60,Facebook
C02944,Cliente 2944,M,18,Sul,2020-05-05,,,Standard,80,Google Ads
C02945,Cliente 2945,F,53,Sudeste,2024-06-13,,,Premium,120,Facebook
C02946,Cliente 2946,F,42,Sudeste,2021-07-26,,,Premium,120,Online
C02947,Cliente 2947,M,62,Norte,2022-08-22,,,Premium,120,Indicação
C02948,Cliente 2948,F,60,Nordeste,2021-05-14,2024-06-18,Concorrência,Standard,80,Facebook
C02949,Cliente 2949,F,51,Sul,2022-04-08,,,Basic,60,Indicação
C02950,Cliente 2950,F,42,Centro-Oeste,2023-01-30,,,Premium,120,Facebook
C02951,Cliente 2951,F,33,Centro-Oeste,2021-09-17,,,Basic,60,Indicação
C02952,Cliente 2952,M,51,Nordeste,2023-04-12,,,Standard,80,Facebook
C02953,Cliente 2953,F,46,Sul,2021-03-27,,,Standard,80,Indicação
C02954,Cliente 2954,F,36,Centro-Oeste,2023-01-20,,,Premium,120,Online
C02955,Cliente 2955,F,40,Centro-Oeste,2024-09-14,,,Standard,80,Indicação
C02956,Cliente 2956,M,36,Norte,2021-01-19,,,Basic,60,Online
C02957,Cliente 2957,M,42,Sudeste,2023-05-13,,,Standard,80,Online
C02958,Cliente 2958,M,33,Centro-Oeste,2020-12-28,,,Basic,60,Online
C02959,Cliente 2959,M,26,Sul,2024-09-26,,,Premium,120,Google Ads
C02960,Cliente 2960,M,18,Nordeste,2021-05-12,,,Standard,80,Indicação
C02961,Cliente 2961,M,59,Norte,2021-06-20,,,Standard,80,Google Ads
C02962,Cliente 2962,M,36,Sul,2023-06-11,,,Premium,120,Google Ads
C02963,Cliente 2963,F,50,Norte,2020-01-16,,,Standard,80,Indicação
C02964,Cliente 2964,F,51,Sudeste,2022-09-07,2024-07-09,Concorrência,Basic,60,Online
C02965,Cliente 2965,F,33,Centro-Oeste,2023-03-10,,,Basic,60,Google Ads
C02966,Cliente 2966,M,61,Sul,2021-09-11,,,Standard,80,Google Ads
C02967,Cliente 2967,M,57,Nordeste,2023-12-14,,,Premium,120,Facebook
C02968,Cliente 2968,M,35,Sudeste,2024-01-19,,,Standard,80,Indicação
C02969,Cliente 2969,M,51,Sudeste,2020-10-26,2024-11-09,Serviço,Premium,120,Google Ads
C02970,Cliente 2970,M,42,Norte,2020-12-04,,,Basic,60,Indicação
C02971,Cliente 2971,F,62,Sudeste,2020-10-29,,,Basic,60,Indicação
C02972,Cliente 2972,F,23,Sul,2021-08-14,,,Basic,60,Google Ads
C02973,Cliente 2973,M,38,Norte,2020-03-16,,,Standard,80,Indicação
C02974,Cliente 2974,M,23,Sudeste,2024-12-16,,,Basic,60,Online
C02975,Cliente 2975,M,49,Nordeste,2022-07-02,,,Basic,60,Google Ads
C02976,Cliente 2976,M,58,Sul,2022-02-18,,,Standard,80,Google Ads
C02977,Cliente 2977,F,60,Nordeste,2024-07-05,,,Standard,80,Google Ads
C02978,Cliente 2978,M,56,Nordeste,2022-07-09,,,Standard,80,Facebook
C02979,Cliente 2979,M,48,Norte,2023-09-01,,,Standard,80,Facebook
C02980,Cliente 2980,M,59,Centro-Oeste,2024-03-03,,,Standard,80,Facebook
C02981,Cliente 2981,M,27,Norte,2023-01-03,,,Standard,80,Facebook
C02982,Cliente 2982,F,47,Sul,2024-10-15,,,Premium,120,Google Ads
C02983,Cliente 2983,M,35,Sul,2020-12-31,,,Basic,60,Online
C02984,Cliente 2984,M,41,Norte,2024-04-18,,,Basic,60,Indicação
C02985,Cliente 2985,F,26,Centro-Oeste,2021-10-14,,,Basic,60,Indicação
C02986,Cliente 2986,F,48,Norte,2022-10-02,,,Basic,60,Google Ads
